Auftrag;Geometrie;DruckerID;Volumen;Filamentdichte;Wirkleistung
72;Quader;3;67;55;55.960575
72;Quader;3;67;55;55.5228
72;Quader;3;67;55;55.0077
72;Quader;3;67;55;53.90752
72;Quader;3;67;55;12.360944
72;Quader;3;67;55;8.951732
72;Quader;3;67;55;3.842932
73;Quader;5;125;55;34.90784
73;Quader;5;125;55;105.523776
73;Quader;5;125;55;208.380328
73;Quader;5;125;55;168.403308
73;Quader;5;125;55;100.32304
73;Quader;5;125;55;87.42041
73;Quader;5;125;55;77.690088
73;Quader;5;125;55;90.040392
73;Quader;5;125;55;118.468434
73;Quader;5;125;55;109.2937
73;Quader;5;125;55;112.5576
73;Quader;5;125;55;117.37808
73;Quader;5;125;55;106.9056
73;Quader;5;125;55;120.99264
73;Quader;5;125;55;114.868611
73;Quader;5;125;55;134.720124
73;Quader;5;125;55;99.563937
73;Quader;5;125;55;120.23168
73;Quader;5;125;55;118.468434
73;Quader;5;125;55;120.370014
73;Quader;5;125;55;110.68488
73;Quader;5;125;55;108.2048
73;Quader;5;125;55;120.664148
73;Quader;5;125;55;120.8024
73;Quader;5;125;55;111.108591
73;Quader;5;125;55;120.784032
73;Quader;5;125;55;110.769725
73;Quader;5;125;55;109.793475
73;Quader;5;125;55;119.105
73;Quader;5;125;55;121.772952
73;Quader;5;125;55;108.616788
73;Quader;5;125;55;110.865175
73;Quader;5;125;55;109.41264
73;Quader;5;125;55;110.499228
73;Quader;5;125;55;110.769725
73;Quader;5;125;55;109.36458
73;Quader;5;125;55;118.49
73;Quader;5;125;55;109.651806
73;Quader;5;125;55;111.00835
73;Quader;5;125;55;110.213946
73;Quader;5;125;55;121.21896
73;Quader;5;125;55;107.7872
73;Quader;5;125;55;120.387152
73;Quader;5;125;55;109.52945
73;Quader;5;125;55;109.13454
73;Quader;5;125;55;121.06275
73;Quader;5;125;55;110.782728
73;Quader;5;125;55;109.9818
73;Quader;5;125;55;121.82535
73;Quader;5;125;55;121.391816
73;Quader;5;125;55;114.82884
73;Quader;5;125;55;108.11232
73;Quader;5;125;55;120.784032
73;Quader;5;125;55;107.64288
73;Quader;5;125;55;117.1862
73;Quader;5;125;55;110.43565
73;Quader;5;125;55;105.7492
73;Quader;5;125;55;120.99264
73;Quader;5;125;55;121.391816
73;Quader;5;125;55;111.628692
73;Quader;5;125;55;120.00618
73;Quader;5;125;55;96.062025
73;Quader;5;125;55;134.193024
73;Quader;5;125;55;110.780298
73;Quader;5;125;55;109.27392
73;Quader;5;125;55;118.672778
73;Quader;5;125;55;112.145148
73;Quader;5;125;55;108.90224
73;Quader;5;125;55;120.90654
73;Quader;5;125;55;116.667386
73;Quader;5;125;55;114.81912
73;Quader;5;125;55;114.868611
73;Quader;5;125;55;119.765264
73;Quader;5;125;55;108.2428
73;Quader;5;125;55;108.61848
73;Quader;5;125;55;108.96365
73;Quader;5;125;55;117.527976
73;Quader;5;125;55;109.222425
73;Quader;5;125;55;109.921536
73;Quader;5;125;55;108.93312
73;Quader;5;125;55;133.53984
73;Quader;5;125;55;107.46048
73;Quader;5;125;55;106.67568
73;Quader;5;125;55;110.764098
73;Quader;5;125;55;118.560684
73;Quader;5;125;55;107.36736
73;Quader;5;125;55;120.07342
73;Quader;5;125;55;112.485429
73;Quader;5;125;55;108.379458
73;Quader;5;125;55;109.15344
73;Quader;5;125;55;108.30355
73;Quader;5;125;55;108.518454
73;Quader;5;125;55;113.49477
73;Quader;5;125;55;117.635232
73;Quader;5;125;55;112.436586
73;Quader;5;125;55;117.875
73;Quader;5;125;55;110.055429
73;Quader;5;125;55;119.81307
73;Quader;5;125;55;108.10528
73;Quader;5;125;55;108.149094
73;Quader;5;125;55;108.0144
73;Quader;5;125;55;119.71344
73;Quader;5;125;55;107.78504
73;Quader;5;125;55;106.4448
73;Quader;5;125;55;120.797644
73;Quader;5;125;55;112.355748
73;Quader;5;125;55;115.670673
73;Quader;5;125;55;100.9008
73;Quader;5;125;55;108.9165
73;Quader;5;125;55;108.108
73;Quader;5;125;55;108.52456
73;Quader;5;125;55;112.127409
73;Quader;5;125;55;116.245611
73;Quader;5;125;55;111.378645
73;Quader;5;125;55;107.3688
73;Quader;5;125;55;108.33669
73;Quader;5;125;55;107.3688
73;Quader;5;125;55;119.988304
73;Quader;5;125;55;108.195993
73;Quader;5;125;55;119.850954
73;Quader;5;125;55;108.56832
73;Quader;5;125;55;107.49584
73;Quader;5;125;55;110.721168
73;Quader;5;125;55;105.10568
73;Quader;5;125;55;120.144268
73;Quader;5;125;55;107.46176
73;Quader;5;125;55;119.575762
73;Quader;5;125;55;113.57577
73;Quader;5;125;55;108.43064
73;Quader;5;125;55;108.850878
73;Quader;5;125;55;99.865243
73;Quader;5;125;55;121.03938
73;Quader;5;125;55;104.64208
73;Quader;5;125;55;110.721168
73;Quader;5;125;55;107.87648
73;Quader;5;125;55;120.040292
73;Quader;5;125;55;108.108
73;Quader;5;125;55;107.41528
73;Quader;5;125;55;120.902276
73;Quader;5;125;55;107.83168
73;Quader;5;125;55;107.73632
73;Quader;5;125;55;116.346213
73;Quader;5;125;55;98.489853
73;Quader;5;125;55;116.15886
73;Quader;5;125;55;106.8604
73;Quader;5;125;55;106.8604
73;Quader;5;125;55;107.0456
73;Quader;5;125;55;119.730988
73;Quader;5;125;55;106.99936
73;Quader;5;125;55;114.28533
73;Quader;5;125;55;99.263658
73;Quader;5;125;55;106.95312
73;Quader;5;125;55;115.034742
73;Quader;5;125;55;106.07376
73;Quader;5;125;55;120.076208
73;Quader;5;125;55;95.423328
73;Quader;5;125;55;118.83358
73;Quader;5;125;55;105.88864
73;Quader;5;125;55;107.13816
73;Quader;5;125;55;117.782586
73;Quader;5;125;55;105.65784
73;Quader;5;125;55;96.88718
73;Quader;5;125;55;119.90286
73;Quader;5;125;55;106.444
73;Quader;5;125;55;105.564
73;Quader;5;125;55;113.94999
73;Quader;5;125;55;106.62912
73;Quader;5;125;55;112.509
73;Quader;5;125;55;106.1196
73;Quader;5;125;55;110.2416
73;Quader;5;125;55;106.16544
73;Quader;5;125;55;105.46984
73;Quader;5;125;55;115.50924
73;Quader;5;125;55;106.49
73;Quader;5;125;55;119.02341
73;Quader;5;125;55;93.796794
73;Quader;5;125;55;106.39664
73;Quader;5;125;55;129.89002
73;Quader;5;125;55;93.395016
73;Quader;5;125;55;120.16239
73;Quader;5;125;55;102.8304
73;Quader;5;125;55;110.2416
73;Quader;5;125;55;105.564
73;Quader;5;125;55;112.355748
73;Quader;5;125;55;104.96304
73;Quader;5;125;55;113.022702
73;Quader;5;125;55;106.8604
73;Quader;5;125;55;118.83358
73;Quader;5;125;55;97.14666
73;Quader;5;125;55;114.709608
73;Quader;5;125;55;106.16544
73;Quader;5;125;55;106.16544
73;Quader;5;125;55;106.95312
73;Quader;5;125;55;106.25952
73;Quader;5;125;55;117.75323
73;Quader;5;125;55;106.07376
73;Quader;5;125;55;107.2308
73;Quader;5;125;55;117.64376
73;Quader;5;125;55;94.7583
73;Quader;5;125;55;114.38415
73;Quader;5;125;55;105.3788
73;Quader;5;125;55;110.494044
73;Quader;5;125;55;104.86848
73;Quader;5;125;55;119.71344
73;Quader;5;125;55;93.77472
73;Quader;5;125;55;119.02341
73;Quader;5;125;55;105.98336
73;Quader;5;125;55;109.50048
73;Quader;5;125;55;114.5745
73;Quader;5;125;55;105.98016
73;Quader;5;125;55;107.6016
73;Quader;5;125;55;105.56088
73;Quader;5;125;55;106.5344
73;Quader;5;125;55;104.39712
73;Quader;5;125;55;112.056
73;Quader;5;125;55;95.004
73;Quader;5;125;55;106.3488
73;Quader;5;125;55;115.19496
73;Quader;5;125;55;105.18544
73;Quader;5;125;55;109.934496
73;Quader;5;125;55;106.02
73;Quader;5;125;55;112.61835
73;Quader;5;125;55;111.440448
73;Quader;5;125;55;105.648
73;Quader;5;125;55;111.24864
73;Quader;5;125;55;112.381668
73;Quader;5;125;55;106.34624
73;Quader;5;125;55;105.92504
73;Quader;5;125;55;107.3664
73;Quader;5;125;55;114.509943
73;Quader;5;125;55;107.69296
73;Quader;5;125;55;105.520142
73;Quader;5;125;55;105.18544
73;Quader;5;125;55;104.16
73;Quader;5;125;55;106.25168
73;Quader;5;125;55;116.673453
73;Quader;5;125;55;107.22816
73;Quader;5;125;55;114.5016
73;Quader;5;125;55;97.205866
73;Quader;5;125;55;113.7483
73;Quader;5;125;55;104.44208
73;Quader;5;125;55;109.4823
73;Quader;5;125;55;100.05982
73;Quader;5;125;55;105.9288
73;Quader;5;125;55;112.9464
73;Quader;5;125;55;118.723864
73;Quader;5;125;55;106.206
73;Quader;5;125;55;95.57145
73;Quader;5;125;55;114.92766
73;Quader;5;125;55;106.206
73;Quader;5;125;55;119.105
73;Quader;5;125;55;106.02
73;Quader;5;125;55;104.48704
73;Quader;5;125;55;117.225549
73;Quader;5;125;55;94.764462
73;Quader;5;125;55;115.155756
73;Quader;5;125;55;105.276
73;Quader;5;125;55;110.310984
73;Quader;5;125;55;117.790038
73;Quader;5;125;55;105.0448
73;Quader;5;125;55;112.758156
73;Quader;5;125;55;98.774648
73;Quader;5;125;55;119.815694
73;Quader;5;125;55;105.55712
73;Quader;5;125;55;106.578
73;Quader;5;125;55;108.71744
73;Quader;5;125;55;105.03936
73;Quader;5;125;55;114.460776
73;Quader;5;125;55;107.226
73;Quader;5;125;55;103.720364
73;Quader;5;125;55;106.15264
73;Quader;5;125;55;117.65319
73;Quader;5;125;55;117.934614
73;Quader;5;125;55;106.71232
73;Quader;5;125;55;105.4064
73;Quader;5;125;55;105.8752
73;Quader;5;125;55;105.47211
73;Quader;5;125;55;119.60356
73;Quader;5;125;55;105.54768
73;Quader;5;125;55;112.67181
73;Quader;5;125;55;99.171149
73;Quader;5;125;55;111.961278
73;Quader;5;125;55;112.012956
73;Quader;5;125;55;109.51072
73;Quader;5;125;55;101.509628
73;Quader;5;125;55;108.67104
73;Quader;5;125;55;117.793984
73;Quader;5;125;55;105.59296
73;Quader;5;125;55;117.427401
73;Quader;5;125;55;92.80674
73;Quader;5;125;55;112.7322
73;Quader;5;125;55;106.05696
73;Quader;5;125;55;105.87024
73;Quader;5;125;55;106.99056
73;Quader;5;125;55;105.3552
73;Quader;5;125;55;106.14784
73;Quader;5;125;55;114.097248
73;Quader;5;125;55;109.934496
73;Quader;5;125;55;112.913595
73;Quader;5;125;55;105.63824
73;Quader;5;125;55;106.05696
73;Quader;5;125;55;112.676184
73;Quader;5;125;55;106.2892
73;Quader;5;125;55;109.278
73;Quader;5;125;55;101.868288
73;Quader;5;125;55;105.02656
73;Quader;5;125;55;118.66056
73;Quader;5;125;55;94.444506
73;Quader;5;125;55;117.60276
73;Quader;5;125;55;104.89168
73;Quader;5;125;55;119.132552
73;Quader;5;125;55;103.071774
73;Quader;5;125;55;107.318
73;Quader;5;125;55;114.47568
73;Quader;5;125;55;103.624932
73;Quader;5;125;55;105.68352
73;Quader;5;125;55;122.819748
73;Quader;5;125;55;106.15264
73;Quader;5;125;55;112.201848
73;Quader;5;125;55;105.4516
73;Quader;5;125;55;99.48312
73;Quader;5;125;55;109.0908
73;Quader;5;125;55;104.596632
73;Quader;5;125;55;117.833426
73;Quader;5;125;55;103.68288
73;Quader;5;125;55;116.396433
73;Quader;5;125;55;92.535828
73;Quader;5;125;55;118.35552
73;Quader;5;125;55;105.5024
73;Quader;5;125;55;118.4572
73;Quader;5;125;55;107.03952
73;Quader;5;125;55;103.12344
73;Quader;5;125;55;107.45856
73;Quader;5;125;55;114.139692
73;Quader;5;125;55;110.029428
73;Quader;5;125;55;112.012956
73;Quader;5;125;55;104.80176
73;Quader;5;125;55;99.44046
73;Quader;5;125;55;112.957416
73;Quader;5;125;55;104.5184
73;Quader;5;125;55;105.12336
73;Quader;5;125;55;114.657444
73;Quader;5;125;55;106.15264
73;Quader;5;125;55;118.176432
73;Quader;5;125;55;118.086396
73;Quader;5;125;55;93.028572
73;Quader;5;125;55;119.183638
73;Quader;5;125;55;105.59296
73;Quader;5;125;55;106.1024
73;Quader;5;125;55;103.484865
73;Quader;5;125;55;104.6528
73;Quader;5;125;55;117.80448
73;Quader;5;125;55;105.005536
73;Quader;5;125;55;105.77408
73;Quader;5;125;55;117.471642
73;Quader;5;125;55;104.7424
73;Quader;5;125;55;111.495933
73;Quader;5;125;55;106.19328
73;Quader;5;125;55;109.79248
73;Quader;5;125;55;105.11648
73;Quader;5;125;55;117.035604
73;Quader;5;125;55;105.25848
73;Quader;5;125;55;105.07152
73;Quader;5;125;55;105.21344
73;Quader;5;125;55;104.636448
73;Quader;5;125;55;129.711072
73;Quader;5;125;55;105.07152
73;Quader;5;125;55;106.79984
73;Quader;5;125;55;104.681241
73;Quader;5;125;55;105.6324
73;Quader;5;125;55;105.11648
73;Quader;5;125;55;118.0062
73;Quader;5;125;55;97.832731
73;Quader;5;125;55;113.296482
73;Quader;5;125;55;110.0736
73;Quader;5;125;55;106.33472
73;Quader;5;125;55;111.448224
73;Quader;5;125;55;112.301154
73;Quader;5;125;55;98.261464
73;Quader;5;125;55;119.055636
73;Quader;5;125;55;104.675474
73;Quader;5;125;55;104.9216
73;Quader;5;125;55;105.045352
73;Quader;5;125;55;116.46747
73;Quader;5;125;55;104.860413
73;Quader;5;125;55;104.82368
73;Quader;5;125;55;106.27848
73;Quader;5;125;55;117.375399
73;Quader;5;125;55;105.34128
73;Quader;5;125;55;105.2064
73;Quader;5;125;55;108.15536
73;Quader;5;125;55;114.433236
73;Quader;5;125;55;105.06408
73;Quader;5;125;55;110.69136
73;Quader;5;125;55;112.159728
73;Quader;5;125;55;99.554378
73;Quader;5;125;55;106.09704
73;Quader;5;125;55;110.16656
73;Quader;5;125;55;105.86464
73;Quader;5;125;55;114.713982
73;Quader;5;125;55;117.713624
73;Quader;5;125;55;94.504956
73;Quader;5;125;55;116.5671
73;Quader;5;125;55;105.90992
73;Quader;5;125;55;104.93664
73;Quader;5;125;55;106.09704
73;Quader;5;125;55;116.088714
73;Quader;5;125;55;103.846922
73;Quader;5;125;55;107.03264
73;Quader;5;125;55;101.673
73;Quader;5;125;55;121.65192
73;Quader;5;125;55;100.421877
73;Quader;5;125;55;118.248592
73;Quader;5;125;55;99.86706
73;Quader;5;125;55;119.925
73;Quader;5;125;55;92.394588
73;Quader;5;125;55;118.91476
73;Quader;5;125;55;105.30352
73;Quader;5;125;55;108.71672
73;Quader;5;125;55;105.3936
73;Quader;5;125;55;117.85491
73;Quader;5;125;55;93.552732
73;Quader;5;125;55;117.713624
73;Quader;5;125;55;105.2064
73;Quader;5;125;55;106.7496
73;Quader;5;125;55;106.98256
73;Quader;5;125;55;105.8584
73;Quader;5;125;55;115.945048
73;Quader;5;125;55;109.74366
73;Quader;5;125;55;106.93688
73;Quader;5;125;55;119.15748
73;Quader;5;125;55;99.65376
73;Quader;5;125;55;111.44952
73;Quader;5;125;55;110.6352
73;Quader;5;125;55;91.99008
73;Quader;5;125;55;112.445253
73;Quader;5;125;55;109.600938
73;Quader;5;125;55;117.62244
73;Quader;5;125;55;104.6448
73;Quader;5;125;55;115.89552
73;Quader;5;125;55;106.60784
73;Quader;5;125;55;91.404852
73;Quader;5;125;55;117.04803
73;Quader;5;125;55;92.71236
73;Quader;5;125;55;128.84256
73;Quader;5;125;55;105.47512
73;Quader;5;125;55;107.215164
73;Quader;5;125;55;113.192316
73;Quader;5;125;55;105.6612
73;Quader;5;125;55;92.409408
73;Quader;5;125;55;109.917
73;Quader;5;125;55;105.108
73;Quader;5;125;55;95.865032
73;Quader;5;125;55;8.58948
74;Quader;5;125;10;8.62296
74;Quader;5;125;10;146.35893
74;Quader;5;125;10;192.50166
74;Quader;5;125;10;211.876
74;Quader;5;125;10;133.053816
74;Quader;5;125;10;102.17744
74;Quader;5;125;10;82.674592
74;Quader;5;125;10;83.0676
74;Quader;5;125;10;95.67216
74;Quader;5;125;10;117.086816
74;Quader;5;125;10;110.578825
74;Quader;5;125;10;118.176268
74;Quader;5;125;10;121.163856
74;Quader;5;125;10;109.15225
74;Quader;5;125;10;108.3888
74;Quader;5;125;10;120.54205
74;Quader;5;125;10;121.406166
74;Quader;5;125;10;109.415691
74;Quader;5;125;10;133.32018
74;Quader;5;125;10;120.456196
74;Quader;5;125;10;99.15448
74;Quader;5;125;10;129.921975
74;Quader;5;125;10;112.93992
74;Quader;5;125;10;114.53238
74;Quader;5;125;10;120.508184
74;Quader;5;125;10;121.838716
74;Quader;5;125;10;120.99264
74;Quader;5;125;10;104.3072
74;Quader;5;125;10;109.34085
74;Quader;5;125;10;109.34085
74;Quader;5;125;10;111.52323
74;Quader;5;125;10;108.29696
74;Quader;5;125;10;121.18288
74;Quader;5;125;10;120.8024
74;Quader;5;125;10;109.228581
74;Quader;5;125;10;121.18288
74;Quader;5;125;10;110.49696
74;Quader;5;125;10;121.130646
74;Quader;5;125;10;117.707802
74;Quader;5;125;10;108.11232
74;Quader;5;125;10;111.956985
74;Quader;5;125;10;121.339582
74;Quader;5;125;10;115.85616
74;Quader;5;125;10;114.25536
74;Quader;5;125;10;108.29808
74;Quader;5;125;10;120.04144
74;Quader;5;125;10;108.20544
74;Quader;5;125;10;108.15888
74;Quader;5;125;10;111.532626
74;Quader;5;125;10;117.809318
74;Quader;5;125;10;120.42192
74;Quader;5;125;10;97.363629
74;Quader;5;125;10;121.044792
74;Quader;5;125;10;95.85544
74;Quader;5;125;10;120.836184
74;Quader;5;125;10;119.573712
74;Quader;5;125;10;107.41552
74;Quader;5;125;10;106.20896
74;Quader;5;125;10;107.22968
74;Quader;5;125;10;107.41552
74;Quader;5;125;10;107.46176
74;Quader;5;125;10;112.193424
74;Quader;5;125;10;108.34472
74;Quader;5;125;10;121.339582
74;Quader;5;125;10;95.694675
74;Quader;5;125;10;108.066
74;Quader;5;125;10;112.478382
74;Quader;5;125;10;107.41432
74;Quader;5;125;10;118.25384
74;Quader;5;125;10;109.04288
74;Quader;5;125;10;106.62384
74;Quader;5;125;10;107.55424
74;Quader;5;125;10;107.60048
74;Quader;5;125;10;107.46048
74;Quader;5;125;10;108.29856
74;Quader;5;125;10;108.15896
74;Quader;5;125;10;104.80808
74;Quader;5;125;10;111.580659
74;Quader;5;125;10;105.46624
74;Quader;5;125;10;112.00518
74;Quader;5;125;10;107.27584
74;Quader;5;125;10;109.746252
74;Quader;5;125;10;108.15888
74;Quader;5;125;10;100.340586
74;Quader;5;125;10;114.492609
74;Quader;5;125;10;108.34472
74;Quader;5;125;10;108.01952
74;Quader;5;125;10;97.998078
74;Quader;5;125;10;118.533296
74;Quader;5;125;10;108.20544
74;Quader;5;125;10;95.57145
74;Quader;5;125;10;106.71808
74;Quader;5;125;10;107.136
74;Quader;5;125;10;120.733356
74;Quader;5;125;10;95.93415
74;Quader;5;125;10;107.08992
74;Quader;5;125;10;105.41664
74;Quader;5;125;10;98.958244
74;Quader;5;125;10;114.967593
74;Quader;5;125;10;99.509032
74;Quader;5;125;10;108.576
74;Quader;5;125;10;120.888336
74;Quader;5;125;10;95.57145
74;Quader;5;125;10;107.9728
74;Quader;5;125;10;99.539131
74;Quader;5;125;10;118.64826
74;Quader;5;125;10;97.59897
74;Quader;5;125;10;106.48008
74;Quader;5;125;10;107.226
74;Quader;5;125;10;107.03952
74;Quader;5;125;10;94.5048
74;Quader;5;125;10;133.03248
74;Quader;5;125;10;97.00489
74;Quader;5;125;10;108.0192
74;Quader;5;125;10;94.38312
74;Quader;5;125;10;117.490912
74;Quader;5;125;10;100.048128
74;Quader;5;125;10;115.542531
74;Quader;5;125;10;100.415952
74;Quader;5;125;10;101.747023
74;Quader;5;125;10;109.41642
74;Quader;5;125;10;107.5528
74;Quader;5;125;10;103.17696
74;Quader;5;125;10;112.289976
74;Quader;5;125;10;107.88
74;Quader;5;125;10;94.14132
74;Quader;5;125;10;120.037176
74;Quader;5;125;10;95.272632
74;Quader;5;125;10;120.17674
74;Quader;5;125;10;95.05002
74;Quader;5;125;10;108.71784
74;Quader;5;125;10;107.69128
74;Quader;5;125;10;108.01824
74;Quader;5;125;10;107.59896
74;Quader;5;125;10;105.316
74;Quader;5;125;10;107.3664
74;Quader;5;125;10;107.78544
74;Quader;5;125;10;101.01552
74;Quader;5;125;10;109.32003
74;Quader;5;125;10;102.378075
74;Quader;5;125;10;102.83864
74;Quader;5;125;10;112.816881
74;Quader;5;125;10;107.69128
74;Quader;5;125;10;116.596341
74;Quader;5;125;10;94.16121
74;Quader;5;125;10;96.082272
74;Quader;5;125;10;94.242096
74;Quader;5;125;10;133.309176
74;Quader;5;125;10;105.59296
74;Quader;5;125;10;118.699182
74;Quader;5;125;10;94.444506
74;Quader;5;125;10;96.945482
74;Quader;5;125;10;117.029088
74;Quader;5;125;10;85.798944
74;Quader;5;125;10;121.39198
74;Quader;5;125;10;106.5672
74;Quader;5;125;10;106.56232
74;Quader;5;125;10;107.21568
74;Quader;5;125;10;101.248059
74;Quader;5;125;10;106.65336
74;Quader;5;125;10;93.00564
74;Quader;5;125;10;115.660467
74;Quader;5;125;10;107.64288
74;Quader;5;125;10;106.38024
74;Quader;5;125;10;11.882916
74;Quader;5;125;10;8.49783
75;Kegel;5;19.635;100;5.241348
75;Kegel;5;19.635;100;47.533074
75;Kegel;5;19.635;100;29.987844
75;Kegel;5;19.635;100;30.000837
75;Kegel;5;19.635;100;30.233064
75;Kegel;5;19.635;100;29.9151
75;Kegel;5;19.635;100;30.581496
75;Kegel;5;19.635;100;36.579906
75;Kegel;5;19.635;100;34.12096
75;Kegel;5;19.635;100;50.945004
75;Kegel;5;19.635;100;204.594102
75;Kegel;5;19.635;100;180.677682
75;Kegel;5;19.635;100;214.905808
75;Kegel;5;19.635;100;111.9111
75;Kegel;5;19.635;100;109.976211
75;Kegel;5;19.635;100;78.762299
75;Kegel;5;19.635;100;100.98728
75;Kegel;5;19.635;100;146.973312
75;Kegel;5;19.635;100;110.43565
75;Kegel;5;19.635;100;110.62655
75;Kegel;5;19.635;100;45.721125
75;Kegel;5;19.635;100;59.746716
75;Kegel;5;19.635;100;94.531716
75;Kegel;5;19.635;100;101.074338
75;Kegel;5;19.635;100;76.3344
75;Kegel;5;19.635;100;103.23
75;Kegel;5;19.635;100;110.499228
75;Kegel;5;19.635;100;132.4134
75;Kegel;5;19.635;100;134.5617
75;Kegel;5;19.635;100;119.779696
75;Kegel;5;19.635;100;119.2075
75;Kegel;5;19.635;100;120.8721
75;Kegel;5;19.635;100;133.918176
75;Kegel;5;19.635;100;117.720348
75;Kegel;5;19.635;100;119.248336
75;Kegel;5;19.635;100;110.674275
75;Kegel;5;19.635;100;133.78848
75;Kegel;5;19.635;100;132.930924
75;Kegel;5;19.635;100;102.124
75;Kegel;5;19.635;100;133.10304
75;Kegel;5;19.635;100;114.452352
75;Kegel;5;19.635;100;119.91885
75;Kegel;5;19.635;100;110.960625
75;Kegel;5;19.635;100;115.908408
75;Kegel;5;19.635;100;133.470288
75;Kegel;5;19.635;100;106.53216
75;Kegel;5;19.635;100;121.720554
75;Kegel;5;19.635;100;120.387152
75;Kegel;5;19.635;100;132.414576
75;Kegel;5;19.635;100;108.102762
75;Kegel;5;19.635;100;134.159424
75;Kegel;5;19.635;100;118.884912
75;Kegel;5;19.635;100;121.2534
75;Kegel;5;19.635;100;106.30048
75;Kegel;5;19.635;100;129.648739
75;Kegel;5;19.635;100;132.153098
75;Kegel;5;19.635;100;111.8124
75;Kegel;5;19.635;100;113.781348
75;Kegel;5;19.635;100;110.674275
75;Kegel;5;19.635;100;112.93992
75;Kegel;5;19.635;100;110.674275
75;Kegel;5;19.635;100;119.989698
75;Kegel;5;19.635;100;107.32344
75;Kegel;5;19.635;100;110.483375
75;Kegel;5;19.635;100;111.9111
75;Kegel;5;19.635;100;121.510962
75;Kegel;5;19.635;100;119.12796
75;Kegel;5;19.635;100;107.0912
75;Kegel;5;19.635;100;132.014736
75;Kegel;5;19.635;100;119.886214
75;Kegel;5;19.635;100;132.679008
75;Kegel;5;19.635;100;108.1568
75;Kegel;5;19.635;100;111.3315
75;Kegel;5;19.635;100;106.62944
75;Kegel;5;19.635;100;109.15225
75;Kegel;5;19.635;100;110.62655
75;Kegel;5;19.635;100;110.292475
75;Kegel;5;19.635;100;106.352
75;Kegel;5;19.635;100;110.292475
75;Kegel;5;19.635;100;126.04712
75;Kegel;5;19.635;100;119.8512
75;Kegel;5;19.635;100;121.01068
75;Kegel;5;19.635;100;120.85447
75;Kegel;5;19.635;100;118.812096
75;Kegel;5;19.635;100;108.3904
75;Kegel;5;19.635;100;130.56813
75;Kegel;5;19.635;100;119.351492
75;Kegel;5;19.635;100;119.074824
75;Kegel;5;19.635;100;106.76736
75;Kegel;5;19.635;100;133.730688
75;Kegel;5;19.635;100;117.416292
75;Kegel;5;19.635;100;120.85447
75;Kegel;5;19.635;100;115.858512
75;Kegel;5;19.635;100;118.252629
75;Kegel;5;19.635;100;111.344544
75;Kegel;5;19.635;100;139.995595
75;Kegel;5;19.635;100;112.333311
75;Kegel;5;19.635;100;112.048596
75;Kegel;5;19.635;100;118.812096
75;Kegel;5;19.635;100;119.434722
75;Kegel;5;19.635;100;131.9949
75;Kegel;5;19.635;100;116.146548
75;Kegel;5;19.635;100;107.9728
75;Kegel;5;19.635;100;129.266856
75;Kegel;5;19.635;100;120.00618
75;Kegel;5;19.635;100;107.18288
75;Kegel;5;19.635;100;131.27436
75;Kegel;5;19.635;100;119.5929
75;Kegel;5;19.635;100;120.768124
75;Kegel;5;19.635;100;119.588964
75;Kegel;5;19.635;100;106.6208
75;Kegel;5;19.635;100;111.2947
75;Kegel;5;19.635;100;109.7652
75;Kegel;5;19.635;100;113.699376
75;Kegel;5;19.635;100;109.5766
75;Kegel;5;19.635;100;113.7483
75;Kegel;5;19.635;100;114.165774
75;Kegel;5;19.635;100;110.960625
75;Kegel;5;19.635;100;118.672778
75;Kegel;5;19.635;100;118.456425
75;Kegel;5;19.635;100;110.960625
75;Kegel;5;19.635;100;118.914432
75;Kegel;5;19.635;100;107.508
75;Kegel;5;19.635;100;116.623314
75;Kegel;5;19.635;100;120.022006
75;Kegel;5;19.635;100;118.495494
75;Kegel;5;19.635;100;118.686308
75;Kegel;5;19.635;100;121.080052
75;Kegel;5;19.635;100;111.00835
75;Kegel;5;19.635;100;120.646272
75;Kegel;5;19.635;100;106.8072
75;Kegel;5;19.635;100;114.887241
75;Kegel;5;19.635;100;122.522022
75;Kegel;5;19.635;100;118.50804
75;Kegel;5;19.635;100;119.08863
75;Kegel;5;19.635;100;118.573308
75;Kegel;5;19.635;100;110.20968
75;Kegel;5;19.635;100;130.207329
75;Kegel;5;19.635;100;106.2936
75;Kegel;5;19.635;100;117.301932
75;Kegel;5;19.635;100;111.342425
75;Kegel;5;19.635;100;117.679716
75;Kegel;5;19.635;100;118.813068
75;Kegel;5;19.635;100;118.297098
75;Kegel;5;19.635;100;116.44641
75;Kegel;5;19.635;100;118.546416
75;Kegel;5;19.635;100;107.41248
75;Kegel;5;19.635;100;111.2947
75;Kegel;5;19.635;100;107.78544
75;Kegel;5;19.635;100;114.706611
75;Kegel;5;19.635;100;131.093603
75;Kegel;5;19.635;100;104.820992
75;Kegel;5;19.635;100;117.895008
75;Kegel;5;19.635;100;110.00095
75;Kegel;5;19.635;100;117.541206
75;Kegel;5;19.635;100;109.60464
75;Kegel;5;19.635;100;111.2947
75;Kegel;5;19.635;100;114.837912
75;Kegel;5;19.635;100;118.130562
75;Kegel;5;19.635;100;118.39365
75;Kegel;5;19.635;100;107.83296
75;Kegel;5;19.635;100;116.91216
75;Kegel;5;19.635;100;117.923052
75;Kegel;5;19.635;100;116.623314
75;Kegel;5;19.635;100;117.905625
75;Kegel;5;19.635;100;117.666432
75;Kegel;5;19.635;100;118.130562
